id,bid,user_id,用户昵称,微博正文,话题,转发数,评论数,点赞数,发布时间,发布工具
5289729416500531,QBEgRrh5h,5457830477,董先生拾光集,机器人半马名场面：鼓掌乌龙出圈，照见科技的萌与拙北京亦庄机器人半马赛场上，迷你机器人“小鼻嘎”动力耗尽摔倒，路过机器人驻足触发鼓掌动作，几秒戏剧性互动刷屏全网。这场可爱乌龙，既是拟人设计与机械逻辑的反差萌，也直白暴露了当前具身智能的场景理解短板，让科技在欢笑中更接地气。手持奶瓶、头顶天线的“小鼻嘎”，本就因“哺乳期打工”的幼态造型圈粉无数，累瘫倒地更戳中大众怜爱之心。而同伴的“鼓掌围观”，被网友解读为“幸灾乐祸”“心虚收手”，本质是程序对场景的误判：机器人仅识别静止目标便触发预设交互，无法分辨故障与庆祝，折射出拟人化表达与真实智能之间的鸿沟。这场意外走红，消解了科技的冰冷感。网友用“童工参赛”“职场摸鱼”调侃，把技术试错变成治愈情绪的快乐素材，也让大众直观看到人形机器人的成长阶段：能跑半马是运动能力的突破，不懂社交则是交互算法的待解课题。乌龙背后更有行业启示：赛事核心是验证长距离运动性能，社交交互仍处实验期。未来需优化语境识别算法，区分故障、庆祝等复杂场景，在萌感设计与实用可靠间找到平衡。可爱翻车不丢人，试错正是进步的开始。这波出圈让更多人看见中国机器人产业的活力，也期待它们早日读懂人情，从“机械执行”走向真正的智能陪伴。#小鼻嘎累趴机器人看热闹还鼓掌##人形机器人半马#L董先生拾光集的微博视频,"小鼻嘎累趴机器人看热闹还鼓掌,人形机器人半马",5,19,50,2026-04-20 10:47,微博视频号
5289411113913195,QBvZtgq03,5881767520,步惊云上大分,#禁止未成年机器人参赛#摔倒了还要人扶起来，还有个看热闹的鼓掌！L步惊云上大分的微博视频,禁止未成年机器人参赛,6,6,39,2026-04-19 13:42,微博视频号
5289411089533505,QBvZqE06d,6232656574,爱凡在通州,#宇树机器人打破人类1500米世界纪录#宇树H1人形机器人在北京亦庄机器人半马排位赛中以1.9公里4分13秒的成绩完成自主奔跑，并通过比例折算宣称打破人类1500米世界纪录。为对抗液冷散热的荣耀机器人，宇树采用背负冰块背包辅助降温。中途多次摔倒但自主调整姿态继续奔跑，冲线后因过热“累倒”被担架抬离；宇树H1也是拼了。#北京亦庄机器人半马#,"宇树机器人打破人类1500米世界纪录,北京亦庄机器人半马",0,1,1,2026-04-19 13:42,HUAWEI Pura 70 Pro
5289409881577200,QBvXu6CiI,6393513822,花痴23战,一个不靠谱的大的，一个可可爱爱哒小的，还有一个摆烂躺平废的#机器人摔倒北京市民路边直着急#L花痴23战的微博视频,机器人摔倒北京市民路边直着急,11,24,113,2026-04-19 13:37,微博视频号
5289407994135208,QBvUrhlKU,1895697240,福州日报,#机器人摔倒北京市民路边直着急#【机器人马拉松花式摔跤】北京亦庄马拉松名场面，机器人花式摔跤！赛道途中，拍到机器人接连“翻车”！前倾、后仰、侧滑，摔出各种姿势！#北半马机器人不语一味闷头跑##2026机器人半马#（via北京新闻广播）L北京新闻广播的微博视频,"机器人摔倒北京市民路边直着急,北半马机器人不语一味闷头跑,2026机器人半马",0,0,2,2026-04-19 13:30,微博视频号
5289407990465172,QBvUr1X0M,2553604372,福州新闻网fznews,#机器人摔倒北京市民路边直着急#【机器人马拉松花式摔跤】北京亦庄马拉松名场面，机器人花式摔跤！赛道途中，拍到机器人接连“翻车”！前倾、后仰、侧滑，摔出各种姿势！#北半马机器人不语一味闷头跑##2026机器人半马#（via北京新闻广播）L北京新闻广播的微博视频,"机器人摔倒北京市民路边直着急,北半马机器人不语一味闷头跑,2026机器人半马",0,0,0,2026-04-19 13:30,微博视频号
5289407779181460,QBvU5Cww4,7836865612,甜辣食娱记,机器人跑步名场面一个接一个#机器人摔倒北京市民路边直着急#L甜辣食娱记的微博视频,机器人摔倒北京市民路边直着急,0,1,0,2026-04-19 13:29,微博视频号
5289407238114363,QBvTdy2UP,5293484792,_史努比就是会使用小狗爪历啊,#机器人马拉松北京亦庄开跑##机器人跑得慢也要被同事蛐蛐##最萌机器人拿着奶瓶跑半马##禁止未成年机器人参赛#这个机器人马拉松我真的笑力竭了哈哈哈哈哈有跑着跑着过热停下来罢工工作人员给喷降温的有温度太高  被工作人员拽住强行休息的有摔倒后丝滑起身仿佛参加表演赛的有摔倒倒头就睡一直不起来的有身残志坚坐轮椅的有拿着小奶瓶扎两个小揪揪的有做了各种发型的有被程序员抱着笔记本电脑在后面追的有停下来面向观众开始饭撒跳舞结果被反超了的,"机器人马拉松北京亦庄开跑,机器人跑得慢也要被同事蛐蛐,最萌机器人拿着奶瓶跑半马,禁止未成年机器人参赛",0,0,0,2026-04-19 13:27,微博轻享版
5289406036445346,QBvRhr2Jc,1894533285,遇见半夏温暖,#机器人摔倒北京市民路边直着急#真是摔倒的姿势各异，踉踉跄跄的，挺像人被啥东西绊一下，然后身子朝前栽下去，不过这方面机器人不如人类，人不都是哪里跌倒哪里爬起来，机器人直接躺平了，爬不起来,机器人摔倒北京市民路边直着急,0,6,19,2026-04-19 13:22,
5289405877062334,QBvR1tDeC,7590570074,山海视频,#机器人摔倒北京市民路边直着急#【机器人马拉松花式摔跤】北京亦庄马拉松名场面，机器人花式摔跤！赛道途中，拍到机器人接连“翻车”！前倾、后仰、侧滑，摔出各种姿势！#北半马机器人不语一味闷头跑#（@北京新闻广播记者：于菲，黄渝婷，孙笑一，孙畅；制作：解淼森实习）#2026机器人半马#L北京新闻广播的微博视频,"机器人摔倒北京市民路边直着急,北半马机器人不语一味闷头跑,2026机器人半马",0,0,1,2026-04-19 13:21,微博视频号
5289405545709934,QBvQunXpI,6474658655,古代投机客2018,今年亦庄机器人半马，进步是颠覆性的。一、成绩：从“龟速”到“超人类”2025年：冠军“天工”2小时40分2026年：冠军“闪电”50分26秒→提速近3倍，直接超越人类半马世界纪录二、规模：从试水到狂欢队伍：20支→100+支（5倍）技术：以遥控为主→4成自主导航赛道：简单道路→复杂路况+连续坡弯三、技术：质的飞跃速度：约2m/s→5–6m/s稳定性：常摔倒退赛→摔倒自起、高速稳跑智能化：遥控为主→自主感知、决策、奔跑,,0,0,0,2026-04-19 13:20,微博网页版
5289728752489875,QBEfNarJh,5454007450,小海欧呀呀呀,#小鼻嘎累趴机器人看热闹还鼓掌#4月19日，北京亦庄人形机器人半马赛事趣味出圈。迷你机器人“小鼻嘎”参赛途中体力不支，累瘫摔倒在赛道上。戏剧性的是，另一台路过的机器人驻足围观，还触发程序抬手鼓掌。短短几秒呆萌又搞笑的名场面被拍下，画面充满趣味与反差感，迅速引爆全网，引来无数网友爆笑热议。,小鼻嘎累趴机器人看热闹还鼓掌,0,1,20,2026-04-20 10:44,
5289728527566240,QBEfqvKk8,1779533387,艾泽拉斯旧梦,"#小鼻嘎累趴机器人看热闹还鼓掌#北京亦庄机器人半马赛场上，一台迷你机器人""小鼻嘎""累瘫摔倒后，另一台路过机器人竟驻足围观并触发鼓掌动作，短短几秒的戏剧性互动引爆全网热议。",小鼻嘎累趴机器人看热闹还鼓掌,0,1,0,2026-04-20 10:43,华为 Mate X5
5289728439224143,QBEfhCHCv,7638602914,小叶耶椰也,最后ob一下我的心路历程开场前旁边的姐妹递给我物料然后开场看火车开过来啦啦啦～到轻舟天下有几句感觉唱不下去了然后稍微处理了一下不知道是我的感觉问题还是啥的然后到大梦不醒其实我当时听的时候真的感觉有点走音的但是我后面科普了一下只是音高有点偏低我当时还觉得说他喝水喝少了就是感觉第二段主歌有个字卡住了的感觉感觉听低音是真的能看出他状态是不是很好到剑心感觉感觉就还好但是状态其实也不是很好的那种吧可能然后到到第二part就跟换了个人一样真没必要这么拼命的虽然听到8点的时候我都觉得和之前看的重复率差不多100%了后面到嘉宾这个环节可以删掉吗还有还有过云雨这首歌保留好玩然后又到树呢还是哽咽感觉现场乐队每天打乐器的那种feeling都很不一样前面几场真的很开心的话说fast都没唱就不要标歌名了好吗这跟不眠之夜混个编曲有什么区别然后逆战开始了就一直站到结束了归来还是很好听的就是怎么又是李宗盛写的歌然后就看到火车上一场又一场的数字到这就是爱那个火车一直停在对面9点45九点52的样子火车慢慢开走了我以为会是从中间的升降台上来的因为那里一只开着也可能是实在来不及了用了最简朴的方式走过去九点57分很奇怪我爱你最后其实唱了很久10点12分才结束的样子你声嘶力竭的喊着我爱你渐渐走下舞台向着另一边走去终于结束了或许我还想继续看着但说真的有那么些瞬间我真的说别开这么多场了爱是真切的这也是我在鸟巢待过最长的一次几乎一直在看着手表虽然我也知道一定会有返场还是忍不住别怕这不是大梦一场但是我始终觉得每一次的见面都似乎像是在半梦半醒之间我也真的很喜欢这首歌时光音乐会好多都唱过了什么时候唱这个那就下次见了好好休息哦最后os一下别的：这个玉树科技是不是想靠这个演唱会搞什么宣传然后做下升值啊机器人摔倒被拖着走真的好搞笑,,0,3,0,2026-04-20 10:43,iPhone客户端
5289727403231914,QBEdCdyLE,3930070909,寻宝吧666,#小鼻嘎累趴机器人看热闹还鼓掌#从“小鼻嘎”累趴，看见一场更漫长的奔跑北京一场人形机器人半程马拉松，成了今日互联网的快乐源泉。一个名为“小鼻嘎”的机器人中途“累趴”，引发“路过”的机器人纷纷驻足“围观”甚至“鼓掌”，后方追赶的程序员不得不骑上电瓶车。这充满“人”性化戏剧张力的一幕，在社交网络引发会心一笑，也像一扇窗，让我们窥见未来产业竞争赛场的一个生动切面。“小鼻嘎”的摔倒，是技术长跑中必经的插曲。它以一种幽默的方式提醒我们，在通往通用人工智能与成熟机器人产业化的“马拉松”征程上，从实验室的稳定行走到复杂现实场景的持续奔跑，每一步都充满挑战。无论是关键零部件的耐久性、能源系统的效率，还是环境感知与实时决策的可靠性，都需要经历无数次类似的“摔倒”与“爬起”。这场2026年的“人形机器人半马”，恰如“十五五”开局之年，我国在人工智能、机器人等未来产业赛道上的一个隐喻：我们已经冲出起跑线，但漫长的赛程和复杂的地形才刚刚展开。围观机器人的“鼓掌”，象征着一种开放、进取的创新生态。这并非简单的“看热闹”，而更像是一种技术社群内生的相互关注、激励与竞争。在未来的全球科技竞合格局中，单一技术点的突破固然重要，但由多元主体（大企业、初创公司、科研院所）构成的、能够快速试错、协同演进、充满活力的“创新热带雨林”更为关键。“程序员骑电瓶车追赶”的画面，则揭示了这场竞赛中“人”的核心作用——技术最终服务于人，由人驱动，其发展速度与方向，始终需要人类智慧的战略校准与伦理关切。“十五五”时期，正是我国巩固和增强新兴产业领先优势、开辟未来产业新赛道的关键窗口期。机器人马拉松的趣味花絮背后，是一场关乎基础研究突破、高端人才集聚、产业链韧性锻造和应用场景深化的更为严肃和深刻的“长跑”。它考验的不仅是冲刺速度，更是持续投入的定力、开放协作的胸怀以及将技术突破与实体经济深度融合、创造普惠价值的智慧。“小鼻嘎”终会站起来，跑得更稳、更远。这场人机互动的微小喜剧，传递的正是对未来科技发展的乐观预期。在“十五五”的新跑道上，只要我们保持对创新的包容、对规律的尊重、对价值的坚守，就能在这场决定未来的漫长竞赛中，不仅成为热情的“围观者”与“鼓掌者”，更将孕育出引领赛道、定义规则的真正力量。,小鼻嘎累趴机器人看热闹还鼓掌,0,1,0,2026-04-20 10:39,微博搜索
